X,Y,temperatura
4202310.777,9413534.782,-4.8
4257970.523,9413534.782,-4.9
4313630.268,9413534.782,-5.2
4369290.014,9413534.782,-5.7
4424949.759,9413534.782,-6.1
4480609.504,9413534.782,-6.6
4536269.25,9413534.782,-7
4591928.995,9413534.782,-7.4
4647588.741,9413534.782,-7.7
4703248.486,9413534.782,-8
4758908.231,9413534.782,-8.3
4814567.977,9413534.782,-8.1
4870227.722,9413534.782,-8.4
4925887.468,9413534.782,-8.8
4981547.213,9413534.782,-9.1
5037206.958,9413534.782,-9.5
5092866.704,9413534.782,-9.8
5148526.449,9413534.782,-10
5204186.195,9413534.782,-10.2
5259845.94,9413534.782,-10.4
5315505.685,9413534.782,-10.5
5371165.431,9413534.782,-10.7
5426825.176,9413534.782,-10.9
5482484.922,9413534.782,-10.9
5538144.667,9413534.782,-10.9
5593804.412,9413534.782,-11
5649464.158,9413534.782,-11.1
5705123.903,9413534.782,-11.2
5760783.649,9413534.782,-11.4
5816443.394,9413534.782,-11.4
5872103.139,9413534.782,-11.5
5927762.885,9413534.782,-11.6
5983422.63,9413534.782,-11.7
6039082.376,9413534.782,-11.9
6094742.121,9413534.782,-12
6150401.866,9413534.782,-12.1
6206061.612,9413534.782,-12.3
6261721.357,9413534.782,-12.5
6317381.103,9413534.782,-12.7
6373040.848,9413534.782,-12.8
6428700.593,9413534.782,-13.1
6484360.339,9413534.782,-13.3
6540020.084,9413534.782,-13.5
6595679.83,9413534.782,-13.2
6651339.575,9413534.782,-13.6
6706999.32,9413534.782,-14.4
6762659.066,9413534.782,-14.9
6818318.811,9413534.782,-15.1
6873978.556,9413534.782,-15.3
6929638.302,9413534.782,-15.5
6985298.047,9413534.782,-15.7
7040957.793,9413534.782,-15.8
7096617.538,9413534.782,-15.9
7152277.283,9413534.782,-16
7207937.029,9413534.782,-16.1
7263596.774,9413534.782,-16.2
7319256.52,9413534.782,-16.3
7374916.265,9413534.782,-16.4
7430576.01,9413534.782,-16.4
7486235.756,9413534.782,-16.4
7541895.501,9413534.782,-16.4
7597555.247,9413534.782,-16.4
7653214.992,9413534.782,-16.5
7708874.737,9413534.782,-16.5
7764534.483,9413534.782,-16.5
7820194.228,9413534.782,-16.5
7875853.974,9413534.782,-16.5
7931513.719,9413534.782,-16.4
7987173.464,9413534.782,-16.4
8042833.21,9413534.782,-16.5
8098492.955,9413534.782,-16.5
8154152.701,9413534.782,-16.5
8209812.446,9413534.782,-16.5
8265472.191,9413534.782,-16.5
8321131.937,9413534.782,-16.6
8376791.682,9413534.782,-16.7
8432451.428,9413534.782,-16.8
8488111.173,9413534.782,-16.9
8543770.918,9413534.782,-17.1
8599430.664,9413534.782,-17.2
8655090.409,9413534.782,-17.3
8710750.155,9413534.782,-17.4
8766409.9,9413534.782,-17.5
8822069.645,9413534.782,-17.6
8877729.391,9413534.782,-17.7
8933389.136,9413534.782,-17.6
8989048.882,9413534.782,-17.6
9044708.627,9413534.782,-17.4
9100368.372,9413534.782,-17.1
9156028.118,9413534.782,-16.9
9211687.863,9413534.782,-16.6
9267347.609,9413534.782,-16.4
9323007.354,9413534.782,-16.2
9378667.099,9413534.782,-16.1
9434326.845,9413534.782,-16.1
9489986.59,9413534.782,-16
9545646.336,9413534.782,-15.9
9601306.081,9413534.782,-15.9
9656965.826,9413534.782,-15.9
9712625.572,9413534.782,-16.1
9768285.317,9413534.782,-16.3
9823945.063,9413534.782,-16.7
9879604.808,9413534.782,-17
9935264.553,9413534.782,-17.4
9990924.299,9413534.782,-17.9
10046584.04,9413534.782,-16.7
10102243.79,9413534.782,-17.1
10157903.53,9413534.782,-17.4
10213563.28,9413534.782,-18
10269223.03,9413534.782,-18.7
10324882.77,9413534.782,-20.8
10380542.52,9413534.782,-21.3
10436202.26,9413534.782,-22
10491862.01,9413534.782,-21.1
10547521.75,9413534.782,-23.3
10603181.5,9413534.782,-22.1
10658841.24,9413534.782,-22.3
10714500.99,9413534.782,-22.1
10770160.73,9413534.782,-22.3
10825820.48,9413534.782,-22.9
10881480.23,9413534.782,-23.1
10937139.97,9413534.782,-23.6
10992799.72,9413534.782,-23.3
11048459.46,9413534.782,-23.5
11104119.21,9413534.782,-23.8
11159778.95,9413534.782,-24.3
11215438.7,9413534.782,-24.5
11271098.44,9413534.782,-24.6
11326758.19,9413534.782,-24.7
11382417.93,9413534.782,-24.8
11438077.68,9413534.782,-24.8
11493737.42,9413534.782,-24.8
11549397.17,9413534.782,-24.8
11605056.92,9413534.782,-24.8
11660716.66,9413534.782,-24.3
11716376.41,9413534.782,-24.4
11772036.15,9413534.782,-27.7
11827695.9,9413534.782,-27.1
11883355.64,9413534.782,-26.8
11939015.39,9413534.782,-26.2
11994675.13,9413534.782,-26.4
12050334.88,9413534.782,-26.4
12105994.62,9413534.782,-26.6
12161654.37,9413534.782,-26.9
12217314.11,9413534.782,-27
12272973.86,9413534.782,-27
12328633.61,9413534.782,-27
12384293.35,9413534.782,-27.2
12439953.1,9413534.782,-27.3
12495612.84,9413534.782,-27.5
12551272.59,9413534.782,-27.7
12606932.33,9413534.782,-27.8
12662592.08,9413534.782,-27.8
12718251.82,9413534.782,-27.9
12773911.57,9413534.782,-28
12829571.31,9413534.782,-29.1
12885231.06,9413534.782,-29.1
12940890.8,9413534.782,-29.1
12996550.55,9413534.782,-29.1
13052210.3,9413534.782,-29
13107870.04,9413534.782,-28.9
13163529.79,9413534.782,-28.8
13219189.53,9413534.782,-28.7
13274849.28,9413534.782,-28.6
13330509.02,9413534.782,-28.5
13386168.77,9413534.782,-28.5
13441828.51,9413534.782,-28.6
13497488.26,9413534.782,-28.7
13553148,9413534.782,-28.9
13608807.75,9413534.782,-29
13664467.49,9413534.782,-29.2
13720127.24,9413534.782,-29.6
13775786.99,9413534.782,-30
13831446.73,9413534.782,-30.4
13887106.48,9413534.782,-30.7
13942766.22,9413534.782,-30.8
13998425.97,9413534.782,-30.9
14054085.71,9413534.782,-31.1
14109745.46,9413534.782,-31.4
14165405.2,9413534.782,-31.7
14221064.95,9413534.782,-29.1
14276724.69,9413534.782,-28.5
14332384.44,9413534.782,-28.3
14388044.19,9413534.782,-34
14443703.93,9413534.782,-34.5
14499363.68,9413534.782,-30.7
14555023.42,9413534.782,-30.8
14610683.17,9413534.782,-36.1
14666342.91,9413534.782,-36.4
14722002.66,9413534.782,-37.1
14777662.4,9413534.782,-38.1
14833322.15,9413534.782,-38.6
14888981.89,9413534.782,-39
14944641.64,9413534.782,-39.3
15000301.38,9413534.782,-39.9
15055961.13,9413534.782,-40.3
15111620.88,9413534.782,-40.7
15167280.62,9413534.782,-41.2
15222940.37,9413534.782,-41.7
15278600.11,9413534.782,-42.8
15334259.86,9413534.782,-43.5
15389919.6,9413534.782,-44.1
15445579.35,9413534.782,-44.5
15501239.09,9413534.782,-44.9
15556898.84,9413534.782,-45.4
15612558.58,9413534.782,-46
15668218.33,9413534.782,-46.5
15723878.07,9413534.782,-46.9
15779537.82,9413534.782,-47.2
15835197.57,9413534.782,-47.4
15890857.31,9413534.782,-47.4
15946517.06,9413534.782,-47.3
16002176.8,9413534.782,-47
16057836.55,9413534.782,-46.7
16113496.29,9413534.782,-46.3
16169156.04,9413534.782,-45.7
16224815.78,9413534.782,-42
16280475.53,9413534.782,-41.7
16336135.27,9413534.782,-41.4
16391795.02,9413534.782,-41.1
16447454.76,9413534.782,-40.8
16503114.51,9413534.782,-40.4
16558774.26,9413534.782,-38.7
16614434,9413534.782,-38.6
16670093.75,9413534.782,-38.1
16725753.49,9413534.782,-37.5
16781413.24,9413534.782,-37.6
16837072.98,9413534.782,-37.7
16892732.73,9413534.782,-37.5
16948392.47,9413534.782,-37
17004052.22,9413534.782,-36.1
17059711.96,9413534.782,-36
17115371.71,9413534.782,-35.5
17171031.45,9413534.782,-36
17226691.2,9413534.782,-36
17282350.95,9413534.782,-34.8
17338010.69,9413534.782,-33.4
17393670.44,9413534.782,-33.1
17449330.18,9413534.782,-31.1
17504989.93,9413534.782,-31.6
17560649.67,9413534.782,-29.4
17616309.42,9413534.782,-34
17671969.16,9413534.782,-28
17727628.91,9413534.782,-27.7
17783288.65,9413534.782,-32.4
17838948.4,9413534.782,-26.2
17894608.15,9413534.782,-27.2
17950267.89,9413534.782,-26.8
18005927.64,9413534.782,-26.3
18061587.38,9413534.782,-26.3
18117247.13,9413534.782,-25.4
18172906.87,9413534.782,-24.5
18228566.62,9413534.782,-25.9
18284226.36,9413534.782,-26.4
18339886.11,9413534.782,-26.4
18395545.85,9413534.782,-26.6
18451205.6,9413534.782,-26.3
18506865.34,9413534.782,-26
18562525.09,9413534.782,-25.4
18618184.84,9413534.782,-25.6
18673844.58,9413534.782,-24.7
18729504.33,9413534.782,-25.5
18785164.07,9413534.782,-25.5
18840823.82,9413534.782,-26.9
18896483.56,9413534.782,-26.3
18952143.31,9413534.782,-25.8
19007803.05,9413534.782,-25.2
19063462.8,9413534.782,-24.8
19119122.54,9413534.782,-24.5
19174782.29,9413534.782,-24.3
19230442.03,9413534.782,-22
19286101.78,9413534.782,-23.4
19341761.53,9413534.782,-22.5
19397421.27,9413534.782,-21.7
19453081.02,9413534.782,-21.7
19508740.76,9413534.782,-21.3
19564400.51,9413534.782,-20.3
19620060.25,9413534.782,-19.8
19675720,9413534.782,-19.4
19731379.74,9413534.782,-19
19787039.49,9413534.782,-18.5
19842699.23,9413534.782,-18
-19119122.54,9286561.537,-15.6
-19063462.8,9286561.537,-16.3
-19007803.05,9286561.537,-16.9
-18952143.31,9286561.537,-17.2
-17894608.15,9286561.537,-22.2
-17838948.4,9286561.537,-22.9
-17783288.65,9286561.537,-23.7
-17727628.91,9286561.537,-24.3
-17671969.16,9286561.537,-25
-17616309.42,9286561.537,-25.6
-17560649.67,9286561.537,-26.2
-17504989.93,9286561.537,-26.6
-17449330.18,9286561.537,-26.8
-17393670.44,9286561.537,-27
-17338010.69,9286561.537,-27.2
-17282350.95,9286561.537,-27
-17226691.2,9286561.537,-26.9
-17171031.45,9286561.537,-25.7
-17115371.71,9286561.537,-25.5
-17059711.96,9286561.537,-25.3
-17004052.22,9286561.537,-25.8
-16948392.47,9286561.537,-25.3
-16892732.73,9286561.537,-25
-16837072.98,9286561.537,-25
-16781413.24,9286561.537,-23.7
-16725753.49,9286561.537,-23.2
-16670093.75,9286561.537,-22.8
-16614434,9286561.537,-26.8
-16558774.26,9286561.537,-23.3
-16503114.51,9286561.537,-28
-16447454.76,9286561.537,-29.7
-16391795.02,9286561.537,-30.2
-16336135.27,9286561.537,-29.9
-16280475.53,9286561.537,-28.8
-16224815.78,9286561.537,-25.6
-16169156.04,9286561.537,-26
-16113496.29,9286561.537,-26.5
-16057836.55,9286561.537,-27
-16002176.8,9286561.537,-27.8
-15946517.06,9286561.537,-28.6
-15890857.31,9286561.537,-29.1
-15835197.57,9286561.537,-32.8
-15779537.82,9286561.537,-33.1
-15723878.07,9286561.537,-34
-15668218.33,9286561.537,-33.7
-15612558.58,9286561.537,-33.6
-15556898.84,9286561.537,-33.2
-15501239.09,9286561.537,-32.6
-15445579.35,9286561.537,-32.2
-15389919.6,9286561.537,-31.8
-15334259.86,9286561.537,-31.4
-15278600.11,9286561.537,-31.4
-15222940.37,9286561.537,-31.1
-15167280.62,9286561.537,-30.5
-15111620.88,9286561.537,-30
-15055961.13,9286561.537,-29.7
-15000301.38,9286561.537,-29.3
-14944641.64,9286561.537,-29
-14888981.89,9286561.537,-28.5
-14833322.15,9286561.537,-28.1
-14777662.4,9286561.537,-28.2
-14722002.66,9286561.537,-27.8
-14666342.91,9286561.537,-27.9
-14610683.17,9286561.537,-27.8
-14555023.42,9286561.537,-27.6
-14499363.68,9286561.537,-27.5
-14443703.93,9286561.537,-27.8
-14388044.19,9286561.537,-28.1
-14332384.44,9286561.537,-28.6
-14276724.69,9286561.537,-28.7
-14221064.95,9286561.537,-28.9
-14165405.2,9286561.537,-29.3
-14109745.46,9286561.537,-29.2
-14054085.71,9286561.537,-28.9
-13998425.97,9286561.537,-27.4
-13942766.22,9286561.537,-27.8
-13887106.48,9286561.537,-28
-13831446.73,9286561.537,-28.6
-13775786.99,9286561.537,-28.5
-13720127.24,9286561.537,-27.6
-13664467.49,9286561.537,-27.8
-13608807.75,9286561.537,-29.2
-13553148,9286561.537,-29
-13497488.26,9286561.537,-28.7
-13441828.51,9286561.537,-28.3
-13386168.77,9286561.537,-27.1
-13330509.02,9286561.537,-27.2
-13274849.28,9286561.537,-27
-13219189.53,9286561.537,-27.1
-13163529.79,9286561.537,-28.2
-13107870.04,9286561.537,-28.2
-13052210.3,9286561.537,-28.1
-12996550.55,9286561.537,-28.1
-12940890.8,9286561.537,-28
-12885231.06,9286561.537,-28
-12829571.31,9286561.537,-28
-12773911.57,9286561.537,-28
-12718251.82,9286561.537,-28
-12662592.08,9286561.537,-27.9
-12606932.33,9286561.537,-27
-12551272.59,9286561.537,-26.8
-12495612.84,9286561.537,-26.6
-12439953.1,9286561.537,-26.5
-12384293.35,9286561.537,-26.3
-12328633.61,9286561.537,-26.2
-12272973.86,9286561.537,-25.9
-12217314.11,9286561.537,-25.7
-12161654.37,9286561.537,-25.4
-12105994.62,9286561.537,-25.1
-12050334.88,9286561.537,-24.8
-11994675.13,9286561.537,-24.4
-11939015.39,9286561.537,-24.3
-11883355.64,9286561.537,-24.2
-11827695.9,9286561.537,-24
-11772036.15,9286561.537,-23.9
-11716376.41,9286561.537,-23.9
-11660716.66,9286561.537,-24
-11605056.92,9286561.537,-24.3
-11549397.17,9286561.537,-25.3
-11493737.42,9286561.537,-25.7
-11438077.68,9286561.537,-26
-11382417.93,9286561.537,-26.4
-11326758.19,9286561.537,-26.7
-11271098.44,9286561.537,-26.9
-11215438.7,9286561.537,-27.1
-11159778.95,9286561.537,-27.2
-11104119.21,9286561.537,-27.3
-11048459.46,9286561.537,-27.3
-10992799.72,9286561.537,-27.3
-10937139.97,9286561.537,-27.2
-10881480.23,9286561.537,-27.1
-10825820.48,9286561.537,-27
-10770160.73,9286561.537,-26.8
-10714500.99,9286561.537,-26.6
-10658841.24,9286561.537,-26.5
-10603181.5,9286561.537,-26.4
-10547521.75,9286561.537,-26.3
-10491862.01,9286561.537,-26.2
-10436202.26,9286561.537,-26.2
-10380542.52,9286561.537,-26.1
-10324882.77,9286561.537,-26.1
-10269223.03,9286561.537,-26
-10213563.28,9286561.537,-26
-10157903.53,9286561.537,-26
-10102243.79,9286561.537,-26
-10046584.04,9286561.537,-26.1
-9990924.299,9286561.537,-26.2
-9879604.808,9286561.537,-26.6
-9712625.572,9286561.537,-27.3
-9656965.826,9286561.537,-27.3
-9601306.081,9286561.537,-27.5
-9545646.336,9286561.537,-27.6
-9489986.59,9286561.537,-27.5
-9434326.845,9286561.537,-27.6
-9378667.099,9286561.537,-27.6
-9323007.354,9286561.537,-27.4
-9267347.609,9286561.537,-27.1
-9211687.863,9286561.537,-26.7
-9156028.118,9286561.537,-26.2
-9100368.372,9286561.537,-25.8
-9044708.627,9286561.537,-25.2
-8989048.882,9286561.537,-24.8
-8933389.136,9286561.537,-24.3
-8655090.409,9286561.537,-22.3
-8599430.664,9286561.537,-21.9
-8543770.918,9286561.537,-21.5
-8098492.955,9286561.537,-23.9
-8042833.21,9286561.537,-24.5
-7987173.464,9286561.537,-24.9
-7931513.719,9286561.537,-25.1
-7875853.974,9286561.537,-25.3
-7820194.228,9286561.537,-25
-7764534.483,9286561.537,-25.4
-7708874.737,9286561.537,-25.8
-7653214.992,9286561.537,-26.6
-7597555.247,9286561.537,-26.6
-7541895.501,9286561.537,-26.5
-7486235.756,9286561.537,-25.9
-7430576.01,9286561.537,-25.6
-7374916.265,9286561.537,-25.8
-7319256.52,9286561.537,-25.8
-7263596.774,9286561.537,-25.9
-7207937.029,9286561.537,-26.1
-5760783.649,9286561.537,-7.8
-5705123.903,9286561.537,-10
-5649464.158,9286561.537,-12.7
-5593804.412,9286561.537,-13.7
-5538144.667,9286561.537,-13.7
-5482484.922,9286561.537,-14.1
-5426825.176,9286561.537,-16
-5371165.431,9286561.537,-17.1
-5315505.685,9286561.537,-17.8
-5259845.94,9286561.537,-18.5
-5204186.195,9286561.537,-19.2
-5148526.449,9286561.537,-19.8
-5092866.704,9286561.537,-20.1
-5037206.958,9286561.537,-20.5
-4981547.213,9286561.537,-20.4
-4925887.468,9286561.537,-19.8
-4870227.722,9286561.537,-19.3
-4814567.977,9286561.537,-18.5
-4758908.231,9286561.537,-17.3
-4703248.486,9286561.537,-14.9
-4647588.741,9286561.537,-11.3
-4591928.995,9286561.537,-11.2
-4536269.25,9286561.537,-9.4
-2532518.416,9286561.537,1.4
-2476858.67,9286561.537,1.2
-2421198.925,9286561.537,0.5
-2365539.179,9286561.537,1
-2309879.434,9286561.537,1.2
-2254219.689,9286561.537,1
-2198559.943,9286561.537,-1.8
-2142900.198,9286561.537,-3.6
-2087240.452,9286561.537,-1.4
-2031580.707,9286561.537,0
-1975920.962,9286561.537,0.6
-1920261.216,9286561.537,1
-1864601.471,9286561.537,-0.5
918385.799,9286561.537,8.2
974045.5444,9286561.537,7.4
1029705.29,9286561.537,7.2
1085365.035,9286561.537,6.2
1141024.781,9286561.537,4.4
1196684.526,9286561.537,3.8
1252344.271,9286561.537,3
1308004.017,9286561.537,1.1
1363663.762,9286561.537,-1
1419323.508,9286561.537,-1.4
1474983.253,9286561.537,-1.5
1530642.998,9286561.537,-0.9
1586302.744,9286561.537,-0.8
1641962.489,9286561.537,-0.5
1697622.235,9286561.537,-0.7
1753281.98,9286561.537,-1.2
1808941.725,9286561.537,-1.9
1864601.471,9286561.537,-2.1
1920261.216,9286561.537,-1.8
1975920.962,9286561.537,-1.7
2031580.707,9286561.537,-1.4
2087240.452,9286561.537,-0.7
2142900.198,9286561.537,0.2
2198559.943,9286561.537,0.8
2254219.689,9286561.537,1.4
2309879.434,9286561.537,1.7
2476858.67,9286561.537,1.3
2532518.416,9286561.537,1
2588178.161,9286561.537,0.4
2643837.906,9286561.537,-0.5
2699497.652,9286561.537,-1.1
2755157.397,9286561.537,-1.3
2810817.143,9286561.537,-1.4
2866476.888,9286561.537,-1.3
2922136.633,9286561.537,-1.4
2977796.379,9286561.537,-1.6
3033456.124,9286561.537,-1.9
3089115.87,9286561.537,-2.1
3144775.615,9286561.537,-2.3
3200435.36,9286561.537,-2.5
3256095.106,9286561.537,-2.7
3311754.851,9286561.537,-2.9
3367414.596,9286561.537,-3.1
3423074.342,9286561.537,-3.3
3478734.087,9286561.537,-3.4
3534393.833,9286561.537,-3.6
3590053.578,9286561.537,-3.7
3645713.323,9286561.537,-3.6
3701373.069,9286561.537,-3.6
3757032.814,9286561.537,-3.6
3812692.56,9286561.537,-3.8
3868352.305,9286561.537,-4
3924012.05,9286561.537,-4.1
3979671.796,9286561.537,-4.3
4035331.541,9286561.537,-4.5
4090991.287,9286561.537,-4.7
4146651.032,9286561.537,-4.8
4202310.777,9286561.537,-4.9
4257970.523,9286561.537,-4.9
4313630.268,9286561.537,-5.1
4369290.014,9286561.537,-5.3
4424949.759,9286561.537,-5.6
4480609.504,9286561.537,-6.1
4536269.25,9286561.537,-6.6
4591928.995,9286561.537,-6.9
4647588.741,9286561.537,-7.3
4703248.486,9286561.537,-7.6
4758908.231,9286561.537,-7.8
4814567.977,9286561.537,-8.1
4870227.722,9286561.537,-8.5
4925887.468,9286561.537,-8.3
4981547.213,9286561.537,-8.6
5037206.958,9286561.537,-8.9
5092866.704,9286561.537,-9.2
5148526.449,9286561.537,-9.4
5204186.195,9286561.537,-9.6
5259845.94,9286561.537,-9.7
5315505.685,9286561.537,-9.9
5371165.431,9286561.537,-10.1
5426825.176,9286561.537,-10.2
5482484.922,9286561.537,-10.4
5538144.667,9286561.537,-10.5
5593804.412,9286561.537,-10.6
5649464.158,9286561.537,-10.8
5705123.903,9286561.537,-10.9
5760783.649,9286561.537,-11
5816443.394,9286561.537,-11
5872103.139,9286561.537,-11.2
5927762.885,9286561.537,-11.3
5983422.63,9286561.537,-11.4
6039082.376,9286561.537,-11.5
6094742.121,9286561.537,-11.6
6150401.866,9286561.537,-11.8
6206061.612,9286561.537,-12
6261721.357,9286561.537,-12.2
6317381.103,9286561.537,-12.4
6373040.848,9286561.537,-12.6
6428700.593,9286561.537,-12.8
6484360.339,9286561.537,-13
6540020.084,9286561.537,-13.1
6595679.83,9286561.537,-13.2
6651339.575,9286561.537,-13.9
6706999.32,9286561.537,-14.3
6762659.066,9286561.537,-14.7
6818318.811,9286561.537,-14.9
6873978.556,9286561.537,-15.1
6929638.302,9286561.537,-15.3
6985298.047,9286561.537,-15.4
7040957.793,9286561.537,-15.5
7096617.538,9286561.537,-15.6
7152277.283,9286561.537,-15.6
7207937.029,9286561.537,-15.7
7263596.774,9286561.537,-15.7
7319256.52,9286561.537,-15.8
7374916.265,9286561.537,-15.8
7430576.01,9286561.537,-15.8
7486235.756,9286561.537,-15.8
7541895.501,9286561.537,-15.8
7597555.247,9286561.537,-15.8
7653214.992,9286561.537,-15.8
7708874.737,9286561.537,-15.8
7764534.483,9286561.537,-15.9
7820194.228,9286561.537,-15.9
7875853.974,9286561.537,-16
7931513.719,9286561.537,-16
7987173.464,9286561.537,-16
8042833.21,9286561.537,-16
8098492.955,9286561.537,-16.1
8154152.701,9286561.537,-16.2
8209812.446,9286561.537,-16.2
8265472.191,9286561.537,-16.2
8321131.937,9286561.537,-16.3
8376791.682,9286561.537,-16.3
8432451.428,9286561.537,-16.4
8488111.173,9286561.537,-16.5
8543770.918,9286561.537,-16.6
8599430.664,9286561.537,-16.7
8655090.409,9286561.537,-16.8
8710750.155,9286561.537,-16.9
8766409.9,9286561.537,-17.1
8822069.645,9286561.537,-17.2
8877729.391,9286561.537,-17.3
8933389.136,9286561.537,-17.2
8989048.882,9286561.537,-17
9044708.627,9286561.537,-16.9
9100368.372,9286561.537,-16.8
9156028.118,9286561.537,-16.5
9211687.863,9286561.537,-16.2
9267347.609,9286561.537,-16
9323007.354,9286561.537,-15.8
9378667.099,9286561.537,-15.7
9434326.845,9286561.537,-15.6
9489986.59,9286561.537,-15.4
9545646.336,9286561.537,-15.3
9601306.081,9286561.537,-15.3
9656965.826,9286561.537,-15.4
9712625.572,9286561.537,-15.5
9768285.317,9286561.537,-15.6
9823945.063,9286561.537,-15.9
9879604.808,9286561.537,-16.2
9935264.553,9286561.537,-16.5
9990924.299,9286561.537,-16.9
10046584.04,9286561.537,-17.3
10102243.79,9286561.537,-17.6
10157903.53,9286561.537,-17
10213563.28,9286561.537,-17.4
10269223.03,9286561.537,-17.7
10324882.77,9286561.537,-18.5
10380542.52,9286561.537,-18.8
10436202.26,9286561.537,-19.4
10491862.01,9286561.537,-19.8
10547521.75,9286561.537,-20.3
10603181.5,9286561.537,-20.9
10658841.24,9286561.537,-21
10714500.99,9286561.537,-21.6
10770160.73,9286561.537,-21.7
10825820.48,9286561.537,-21.8
10881480.23,9286561.537,-22.5
10937139.97,9286561.537,-22.6
10992799.72,9286561.537,-22.9
11048459.46,9286561.537,-23.1
11104119.21,9286561.537,-23.3
11159778.95,9286561.537,-25.4
11215438.7,9286561.537,-23.8
11271098.44,9286561.537,-24.1
11326758.19,9286561.537,-24.1
11382417.93,9286561.537,-24.2
11438077.68,9286561.537,-24.3
11493737.42,9286561.537,-24.8
11549397.17,9286561.537,-26
11605056.92,9286561.537,-24.6
11660716.66,9286561.537,-23.8
11716376.41,9286561.537,-23.6
11772036.15,9286561.537,-23.2
11827695.9,9286561.537,-25.6
11883355.64,9286561.537,-27
